Landshlutar,Póstnúmer,Age,Gender,Other Category,Flettingar,% Δ,Fjöldi eigna,% Δ,Avg. Time on Page,% Δ
Vesturland,311 Borgarnes,65+,male,Sports/Team Sports/Soccer,62,-0.6536312849162011,1,-0.5,7.37037037037037,-0.32192592592592595
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),55-64,male,Arts & Entertainment/Celebrities & Entertainment News,62,,1,,3.1666666666666665,
Vesturland,311 Borgarnes,35-44,male,[Life Events] Moving/Recently Moved,62,,1,,2.411764705882353,
Álftanes,225 Álftanes,25-34,female,[Life Events] Moving/Moving Soon,62,-0.4789915966386555,1,0,33.86538461538461,7.637383449883449
Reykjavík,105 Reykjavík (Hlíðar),18-24,female,Arts & Entertainment/TV & Video/Online Video,62,-0.7839721254355401,1,-0.6666666666666666,4.459016393442623,-0.8002877558016805
Hafnafjörður,220 Hafnarfjörður,65+,male,News/Sports News,62,-0.44642857142857145,1,-0.5,15.482142857142858,-0.47626010568628335
Mosfellsbær,270 Mosfellsbær,45-54,male,Arts & Entertainment/Celebrities & Entertainment News,62,,1,,6.745454545454545,
Mosfellsbær,270 Mosfellsbær,35-44,male,News/Sports News,61,-0.698019801980198,1,-0.6666666666666666,28.614035087719298,0.5265444605755065
Reykjavík,105 Reykjavík (Hlíðar),55-64,female,Sports/Team Sports/Soccer,61,-0.6919191919191919,1,-0.5,39.15094339622642,-0.3609903466832745
Suðurland,851 Hella,25-34,male,Arts & Entertainment/TV & Video/Online Video,61,,1,,33.97872340425532,
Vesturland,301 Akranes,18-24,male,Arts & Entertainment/TV & Video/Online Video,61,-0.2823529411764706,1,0,3.14,-0.61419795221843
Norðurland,600 Akureyri,25-34,male,News/Sports News,61,-0.8772635814889336,1,-0.8333333333333334,3.74,-0.8541822559733284
Vestfirðir,450 Patreksfjörður,35-44,female,Arts & Entertainment/Celebrities & Entertainment News,61,,1,,1.6808510638297873,
Reykjanes,230 Reykjanesbær,25-34,male,Arts & Entertainment/Celebrities & Entertainment News,61,-0.1527777777777778,1,0,2.9555555555555557,-0.729074074074074
Reykjavík,109 Reykjavík (Breiðholt),25-34,male,Arts & Entertainment/TV & Video/Online Video/Live Video Streaming,61,,1,,7.02,
Kópavogur,"201 Kópavogur (Smárar, Lindir, Salir)",65+,female,Sports/Team Sports/Soccer,61,,1,,20.735849056603772,
Reykjavík,109 Reykjavík (Breiðholt),55-64,female,Arts & Entertainment/TV & Video/Online Video,61,0.19607843137254902,1,0,4.145833333333333,0.21272675736961447
Reykjavík,105 Reykjavík (Hlíðar),25-34,female,Home & Garden/Home & Interior Decor,61,-0.8236994219653179,1,-0.6666666666666666,3.215686274509804,-0.8288353803059686
Reykjavík,170 Seltjarnarnes,25-34,female,Arts & Entertainment/TV & Video/Online Video,59,-0.8150470219435737,1,-0.6666666666666666,6.072727272727272,-0.5499929088072614
Reykjanes,260 Reykjanesbær,25-34,male,[Life Events] Job Change/Recently Started New Job,59,-0.1917808219178082,1,0,33.25,1.8695205479452055
Kópavogur,"203 Kópavogur (Kórar, Hvörf, Þing)",25-34,male,[Life Events] Job Change/Recently Started New Job,59,-0.03278688524590164,1,0,1.6734693877551021,-0.9675054487814543
Mosfellsbær,276 Mosfellsbær,65+,male,News/Sports News,59,,1,,3.7450980392156863,
Reykjavík,101 Reykjavík (Miðborg),18-24,female,Arts & Entertainment/TV & Video/Online Video,59,-0.6844919786096256,1,-0.6666666666666666,40.125,1.1179594464113292
Garðabær,210 Garðabær,25-34,male,Travel & Transportation/Transportation/Air Travel,59,,1,,4.770833333333333,
Mosfellsbær,276 Mosfellsbær,45-54,female,Food & Drink/Cooking & Recipes,59,,1,,83.68627450980392,
Reykjavík,190 Vogar,25-34,male,[Life Events] Job Change/Starting New Job Soon,59,,1,,3.111111111111111,
Reykjavík,105 Reykjavík (Hlíðar),25-34,male,Games/Roleplaying Games,59,-0.4485981308411215,1,0,25.745098039215687,0.18612236359141135
Norðurland,600 Akureyri,25-34,female,[Life Events] Job Change/Recently Started New Job,59,-0.15714285714285714,1,0,5.1020408163265305,0.34036665513663084
Álftanes,225 Álftanes,35-44,male,Arts & Entertainment/Celebrities & Entertainment News,59,-0.4485981308411215,1,-0.5,2.3541666666666665,-0.8154477374123646
Reykjanes,230 Reykjanesbær,55-64,female,Arts & Entertainment/Celebrities & Entertainment News,59,-0.3218390804597701,1,0,3.4583333333333335,-0.9006226053639848
Kópavogur,"203 Kópavogur (Kórar, Hvörf, Þing)",25-34,male,[Life Events] Moving/Recently Moved,59,,1,,4.653061224489796,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),45-54,female,Law & Government/Government/Royalty,59,,1,,3.2745098039215685,
Norðurland,600 Akureyri,25-34,female,[Life Events] Moving/Recently Moved,59,,1,,5.490196078431373,
Reykjavík,101 Reykjavík (Miðborg),65+,male,News/Sports News,59,,1,,4.088888888888889,
Mosfellsbær,276 Mosfellsbær,25-34,male,[Life Events] Purchasing a Home/Recently Purchased a Home,59,,1,,10.411764705882353,
Reykjavík,109 Reykjavík (Breiðholt),35-44,female,Food & Drink/Cooking & Recipes,59,,1,,2.9166666666666665,
Reykjavík,105 Reykjavík (Hlíðar),65+,female,Sports/Team Sports/Soccer,59,-0.6217948717948718,1,-0.5,10.88679245283019,-0.14613392526822047
Reykjanes,260 Reykjanesbær,65+,male,Sports/Team Sports/Soccer,59,,1,,11.283018867924529,
Reykjanes,260 Reykjanesbær,45-54,male,Arts & Entertainment/TV & Video/Online Video,59,,1,,6.75,
Reykjavík,111 Reykjavík (Breiðholt),18-24,female,Arts & Entertainment/TV & Video/Online Video,59,,1,,16.818181818181817,
Reykjavík,101 Reykjavík (Miðborg),35-44,female,Arts & Entertainment/TV & Video/Online Video,59,-0.8979238754325259,1,-0.8333333333333334,3.9464285714285716,-0.8204559147779714
Reykjanes,250 Garður,18-24,female,Arts & Entertainment/Celebrities & Entertainment News,59,,1,,41.02173913043478,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),25-34,female,Arts & Entertainment/Humor/Funny Pictures & Videos,59,,1,,33.94642857142857,
Reykjavík,107 Reykjavík (Vesturbær),18-24,female,Reference/General Reference/Dictionaries & Encyclopedias,59,,1,,42.78181818181818,
Norðurland,640 Húsavík,25-34,male,Arts & Entertainment/Celebrities & Entertainment News,59,-0.18055555555555555,1,0,4.760869565217392,-0.5841409114719749
Reykjavík,110 Reykjavík (Árbær),25-34,male,Finance/Investing/Stocks & Bonds,59,,1,,27.03448275862069,
Reykjanes,250 Garður,25-34,female,Sports/Winter Sports/Skiing & Snowboarding,59,,1,,4.911111111111111,
Vesturland,301 Akranes,65+,male,Arts & Entertainment/Celebrities & Entertainment News,59,,1,,4.333333333333333,
Reykjavík,111 Reykjavík (Breiðholt),25-34,male,Arts & Entertainment/Celebrities & Entertainment News,59,-0.6335403726708074,1,-0.5,51.630434782608695,5.550854037267081
Reykjavík,111 Reykjavík (Breiðholt),45-54,male,Arts & Entertainment/TV & Video/Online Video,59,,1,,18.392857142857142,
Reykjavík,109 Reykjavík (Breiðholt),35-44,female,Sports/Team Sports/Soccer,59,,1,,4.714285714285714,
Reykjavík,170 Seltjarnarnes,18-24,male,Arts & Entertainment/TV & Video/Online Video,59,-0.609271523178808,1,-0.5,5.762711864406779,-0.8661159379005839
Reykjavík,111 Reykjavík (Breiðholt),18-24,female,[Life Events] Job Change/Recently Started New Job,59,,1,,37.34615384615385,
Vesturland,310 Borgarnes,45-54,male,Arts & Entertainment/Celebrities & Entertainment News,59,,1,,47.333333333333336,
Kópavogur,"201 Kópavogur (Smárar, Lindir, Salir)",55-64,female,Arts & Entertainment/Celebrities & Entertainment News,59,-0.25316455696202533,1,0,43.78181818181818,9.348429752066115
Reykjavík,105 Reykjavík (Hlíðar),18-24,male,Arts & Entertainment/Humor/Funny Pictures & Videos,59,-0.313953488372093,1,0,9.423728813559322,1.2641426370239928
Reykjavík,107 Reykjavík (Vesturbær),18-24,male,Sports/Team Sports/Soccer,59,-0.5986394557823129,1,-0.5,29.576923076923077,0.02801191909708762
Reykjavík,112 Reykjavík (Grafarvogur),35-44,male,News/Sports News,59,,1,,3.7333333333333334,
Reykjavík,105 Reykjavík (Hlíðar),25-34,male,Sports/Combat Sports/Martial Arts/Mixed Martial Arts/Ultimate Fighting Championship (UFC),59,,1,,5.6521739130434785,
Vestfirðir,450 Patreksfjörður,25-34,male,Arts & Entertainment/Humor/Funny Pictures & Videos,59,,1,,24.25,
Reykjavík,105 Reykjavík (Hlíðar),35-44,female,[Life Events] Job Change/Recently Started New Job,59,-0.313953488372093,1,0,2.2708333333333335,-0.7017667292057534
Suðurland,810 Hveragerði,25-34,female,Food & Drink/Cooking & Recipes,59,,1,,50.17307692307692,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),65+,female,News/Politics,59,,1,,5.5,
Reykjavík,111 Reykjavík (Breiðholt),25-34,male,[Life Events] Job Change/Recently Started New Job,59,,1,,5.454545454545454,
Hafnafjörður,221 Hafnarfjörður,65+,female,Arts & Entertainment/Celebrities & Entertainment News,59,-0.2625,1,0,4.69811320754717,0.5133345428156749
Reykjavík,109 Reykjavík (Breiðholt),25-34,female,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Comedies,59,-0.25316455696202533,1,0,54.0625,6.012290794979079
Reykjavík,101 Reykjavík (Miðborg),25-34,male,Sports/Combat Sports/Martial Arts/Mixed Martial Arts/Ultimate Fighting Championship (UFC),59,,1,,4.837209302325581,
Norðurland,640 Húsavík,25-34,female,Arts & Entertainment/Celebrities & Entertainment News,59,-0.7230046948356808,1,-0.5,19.21153846153846,6.0470272085992605
Hafnafjörður,220 Hafnarfjörður,45-54,female,Arts & Entertainment/TV & Video/Online Video,59,,1,,13.872727272727273,
Vestfirðir,450 Patreksfjörður,65+,male,Sports/Team Sports/Soccer,58,,1,,4.638297872340425,
Kópavogur,"201 Kópavogur (Smárar, Lindir, Salir)",35-44,female,Sports/Team Sports/Soccer,58,,1,,34.78,
Reykjanes,230 Reykjanesbær,65+,male,Sports/Team Sports/Soccer,58,,1,,9.50909090909091,
Vesturland,301 Akranes,65+,male,Reference/Geographic Reference/Maps,58,,1,,116.45098039215686,
Reykjavík,101 Reykjavík (Miðborg),18-24,male,Sports/Team Sports/Soccer,58,-0.5606060606060606,1,-0.5,5.181818181818182,0.03994966970745522
Reykjavík,109 Reykjavík (Breiðholt),65+,female,Games/Computer & Video Games/Browser Games,58,,1,,5.388888888888889,
Austurland,781 Höfn,45-54,male,Sports/Team Sports/Soccer,58,,1,,6.625,
Álftanes,225 Álftanes,65+,male,Arts & Entertainment/TV & Video/Online Video,58,,1,,11.454545454545455,
Reykjavík,107 Reykjavík (Vesturbær),45-54,female,Arts & Entertainment/Music & Audio/Pop Music,58,-0.5084745762711864,1,0,5.388888888888889,-0.4737793851717902
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),25-34,female,Food & Drink/Food/Baked Goods,58,,1,,10.28,
Vesturland,310 Borgarnes,35-44,female,Sports/Team Sports/Soccer,57,,1,,26.66,
Reykjavík,110 Reykjavík (Árbær),25-34,female,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Reality Shows,57,,1,,24.25,
Reykjavík,105 Reykjavík (Hlíðar),65+,female,Arts & Entertainment/TV & Video/Online Video/Live Video Streaming,57,,1,,8.481481481481481,
Reykjavík,"102 Reykjavík, international mail sorting station",65+,male,Arts & Entertainment/Celebrities & Entertainment News,57,,1,,11.62962962962963,
Reykjavík,190 Vogar,25-34,male,Arts & Entertainment/Celebrities & Entertainment News,57,,1,,56.78260869565217,
Kópavogur,"200 Kópavogur (Kársnes, Digranes)",35-44,male,Arts & Entertainment/Celebrities & Entertainment News,57,-0.7896678966789668,1,-0.8,7.267857142857143,-0.531837806064537
Garðabær,210 Garðabær,18-24,female,[Life Events] Moving/Recently Moved,57,-0.5043478260869565,1,-0.5,3.962962962962963,-0.6569872393401806
Reykjavík,103 Reykjavík (Háaleiti og Bústaðir),25-34,female,Arts & Entertainment/TV & Video/TV Shows & Programs/TV Reality Shows,57,,1,,1.7826086956521738,
Reykjanes,250 Garður,25-34,male,Autos & Vehicles/Vehicle Shopping/Used Vehicles,55,,1,,13.487804878048781,
Norðurland,600 Akureyri,55-64,female,Arts & Entertainment/Celebrities & Entertainment News,55,,1,,3.311111111111111,
Suðurland,810 Hveragerði,25-34,female,Sports/Team Sports/Soccer,55,0.27906976744186046,1,0,2.2666666666666666,-0.9325288281040494
Reykjanes,260 Reykjanesbær,25-34,male,Arts & Entertainment/Humor/Funny Pictures & Videos,55,,1,,0.6410256410256411,
Garðabær,210 Garðabær,35-44,female,Games/Computer & Video Games/Browser Games,55,,1,,15.196078431372548,
Reykjanes,260 Reykjanesbær,25-34,female,[Life Events] Moving/Recently Moved,55,,1,,6.055555555555555,
Hafnafjörður,221 Hafnarfjörður,18-24,male,Online Communities/Feed Aggregation & Social Bookmarking,55,,1,,4.269230769230769,
Vesturland,310 Borgarnes,65+,female,News/Politics,55,,1,,3.877551020408163,
Reykjavík,109 Reykjavík (Breiðholt),65+,male,Arts & Entertainment/TV & Video/Online Video,55,-0.19117647058823528,1,0,13.204081632653061,0.5811610358429087
Reykjavík,113 Reykjavík (Grafarholt og Úlfarsárdalur),45-54,male,Sports/Team Sports/Soccer,55,-0.19117647058823528,1,0,8.215686274509803,-0.9190315452202181
Mosfellsbær,270 Mosfellsbær,45-54,female,Sports/Team Sports/Soccer,55,,1,,2.159090909090909,
Hafnafjörður,221 Hafnarfjörður,25-34,female,[Life Events] Moving/Recently Moved,55,,1,,53.07692307692308,
Hafnafjörður,220 Hafnarfjörður,25-34,female,Pets & Animals/Pets/Dogs,55,,1,,37.955555555555556,
Vesturland,310 Borgarnes,25-34,female,Arts & Entertainment/Humor/Funny Pictures & Videos,55,,1,,22.181818181818183,
Reykjavík,101 Reykjavík (Miðborg),18-24,female,Arts & Entertainment/Celebrities & Entertainment News,55,-0.8433048433048433,1,-0.8333333333333334,12.229166666666666,-0.44127062827481517
Kópavogur,"203 Kópavogur (Kórar, Hvörf, Þing)",65+,female,Arts & Entertainment/TV & Video/Online Video,55,,1,,100.64583333333333,
Vesturland,300 Akranes,25-34,male,Autos & Vehicles/Vehicle Shopping/Used Vehicles,55,,1,,10.822222222222223,
Reykjanes,260 Reykjanesbær,25-34,female,Arts & Entertainment/Comics & Animation/Comics,55,,1,,17.658536585365855,
Garðabær,210 Garðabær,55-64,male,Arts & Entertainment/TV & Video/Online Video,55,0.25,1,0,4.625,0.48940677966101703
Kópavogur,"200 Kópavogur (Kársnes, Digranes)",18-24,male,[Life Events] Moving/Recently Moved,55,-0.8541114058355438,1,-0.8333333333333334,7.833333333333333,-0.6276174306734579
Hafnafjörður,221 Hafnarfjörður,25-34,female,Reference/General Reference/Dictionaries & Encyclopedias,55,,1,,53.55102040816327,
Reykjanes,250 Garður,25-34,male,[Life Events] Job Change/Recently Started New Job,55,,1,,5.073170731707317,
Suðurland,825 Stokkseyri,25-34,male,Arts & Entertainment/Celebrities & Entertainment News,55,,1,,80.3409090909091,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),25-34,male,Games/Roleplaying Games,55,,1,,40.19047619047619,
Hafnafjörður,221 Hafnarfjörður,25-34,female,[Life Events] Job Change/Recently Started New Job,55,,1,,11.01923076923077,
Suðurland,810 Hveragerði,25-34,male,Arts & Entertainment/Humor/Funny Pictures & Videos,54,-0.5423728813559322,1,0,17.282608695652176,1.2626256509628198
Norðurland,640 Húsavík,45-54,male,Sports/Team Sports/Soccer,54,-0.37209302325581395,1,0,7.043478260869565,1.2826086956521738
Reykjavík,105 Reykjavík (Hlíðar),18-24,female,Arts & Entertainment/Celebrities & Entertainment News,54,-0.8973384030418251,1,-0.8333333333333334,6.64,-0.5902770713425244
Vesturland,301 Akranes,55-64,male,Arts & Entertainment/Music & Audio/Rock Music/Classic Rock & Oldies,54,,1,,1.9736842105263157,
Reykjavík,109 Reykjavík (Breiðholt),45-54,female,Reference/General Reference/Dictionaries & Encyclopedias,54,-0.34146341463414637,1,0,7.72,-0.21380480905233384
Vesturland,340 Stykkishólmur,55-64,male,Sports/Team Sports/Soccer,54,,1,,15.97872340425532,
Mosfellsbær,276 Mosfellsbær,65+,male,Business & Industrial/Shipping & Logistics/Freight Transport/Maritime Transport,54,,1,,50.01960784313726,
Vesturland,310 Borgarnes,55-64,male,Arts & Entertainment/TV & Video/Online Video,54,,1,,31.148936170212767,
Vesturland,300 Akranes,65+,male,News/Sports News,54,,1,,9.425531914893616,
Kópavogur,"203 Kópavogur (Kórar, Hvörf, Þing)",45-54,female,Sports/Team Sports/Soccer,52,,1,,54.96078431372549,
Suðurland,825 Stokkseyri,65+,female,Arts & Entertainment/TV & Video/Online Video,52,,1,,44.023809523809526,
Norð-Austurland,550 Sauðárkrókur,25-34,female,Arts & Entertainment/TV & Video/Online Video,52,,1,,1.564102564102564,
Mosfellsbær,276 Mosfellsbær,25-34,male,[Life Events] Business Creation/Recently Started a Business,52,,1,,23.444444444444443,
Reykjavík,109 Reykjavík (Breiðholt),65+,female,Arts & Entertainment/Music & Audio/Rock Music/Indie & Alternative Music,52,,1,,14.333333333333334,
Reykjavík,105 Reykjavík (Hlíðar),55-64,female,Food & Drink/Cooking & Recipes,51,-0.49,1,0,15,-0.20960187353629978
Norðurland,640 Húsavík,25-34,male,Arts & Entertainment/Humor/Funny Pictures & Videos,51,,1,,26.6,
Mosfellsbær,270 Mosfellsbær,18-24,female,[Life Events] Job Change/Recently Started New Job,51,,1,,3.8444444444444446,
Reykjavík,103 Reykjavík (Háaleiti og Bústaðir),35-44,male,News/Sports News,51,,1,,35.04255319148936,
Reykjavík,101 Reykjavík (Miðborg),25-34,male,Finance/Investing/Stocks & Bonds,51,,1,,44.63636363636363,
Vesturland,300 Akranes,25-34,male,Shopping/Classifieds,51,,1,,10.125,
Kópavogur,"200 Kópavogur (Kársnes, Digranes)",25-34,male,Games/Roleplaying Games,51,-0.203125,1,0,5.659090909090909,-0.6828957680250783
Reykjavík,101 Reykjavík (Miðborg),55-64,male,Sports/Team Sports/Soccer,51,-0.6772151898734177,1,-0.6666666666666666,3.25,-0.874387078165561
Reykjavík,110 Reykjavík (Árbær),25-34,female,Reference/General Reference/Calculators & Reference Tools,51,,1,,14.843137254901961,
Kópavogur,"201 Kópavogur (Smárar, Lindir, Salir)",25-34,female,Food & Drink/Cooking & Recipes,51,,1,,112.97727272727273,
Reykjavík,101 Reykjavík (Miðborg),25-34,male,Arts & Entertainment/Comics & Animation/Comics,51,,1,,0.6216216216216216,
Vesturland,301 Akranes,25-34,female,[Life Events] Moving/Moving Soon,48,,1,,36.9,
Reykjavík,110 Reykjavík (Árbær),35-44,female,Food & Drink/Cooking & Recipes,47,,1,,44.22222222222222,
Reykjavík,104 Reykjavík (Laugardalur),65+,male,Arts & Entertainment/TV & Video/Online Video,47,,1,,11.634146341463415,
Reykjavík,105 Reykjavík (Hlíðar),45-54,male,News/Sports News,47,-0.8621700879765396,1,-0.75,26.146341463414632,1.6172601598798046
Reykjanes,250 Garður,25-34,female,[Life Events] Job Change/Recently Started New Job,47,,1,,0.09090909090909091,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),25-34,male,Reference/General Reference/Dictionaries & Encyclopedias,47,,1,,7.769230769230769,
Reykjavík,108 Reykjavík (Háaleiti og Bústaðir),25-34,female,News/Business News/Financial Markets News,47,,1,,5.4772727272727275,
Reykjanes,250 Garður,25-34,female,Online Communities/Photo & Video Sharing/Photo & Image Sharing,47,,1,,8.029411764705882,
Reykjavík,101 Reykjavík (Miðborg),45-54,male,News/Business News/Financial Markets News,47,,1,,44.97435897435897,
